optaPersonId,firstName,lastName,Speed PC1,Dynamic Movement/Acceleration PC1,Attacking Runs PC1,Creation PC1,Goals PC1,Ball Carrying PC1,BTL PC1,Pressing PC1,1v1 Att PC1,Aerial Presence PC1
444642,Mustafa,Eskihellaç,0.025223685,0.479783061,0.220615961,0.191972809,0.906305089,0.568814923,0.265826852,0.335608257,0.576856976,0.3346144
608955,Hebert,Vergara,0.512110117,0.107377294,0.769583631,0.557858264,0.62098165,0.33539778,0.719524243,0.202625001,0.6819064,0.7291835
240288,Sérgio Antonio,Da Luiz Junior,0.957374285,0.207196623,0.897374353,0.11110222,0.705885868,0.807547602,0.389614914,0.860696042,0.194441562,0.544804581
452973,Gabriel,Buscariol Poveda,0.948821666,0.026771548,0.039385667,0.415142816,0.123804625,0.0162563,0.295741568,0.062178962,0.466547556,0.817958417
510388,Rafael,Oliveira Silva,0.007843127,0.373344567,0.273125247,0.55035945,0.247368118,0.15398365,0.106647104,0.406400184,0.121642015,0.738777735
184517,Anderson Wanderllan,de Moraes Rodrigues,0.898189871,0.015489109,0.603041421,0.243499077,0.626849378,0.649444692,0.615361929,0.879254357,0.56497879,0.494439127
224917,Florian,Jaritz,0.568994223,0.823009548,0.405115411,0.793187522,0.429477712,0.344832448,0.201602576,0.556986511,0.836993916,0.439711791
213636,Lukas,Fridrikas,0.266287066,0.17562195,0.33575011,0.370928523,0.919157887,0.105406218,0.174027327,0.09350125,0.154370689,0.422318014
245779,Kelvin,Giacobe Alves dos Santos,0.261737712,0.35460085,0.514720622,0.449587669,0.529724806,0.193416176,0.855529585,0.04841507,0.541683523,0.129171131
576314,Lucas,Baptista Félix,0.274068156,0.420878932,0.706185128,0.941680355,0.24338662,0.431615496,0.699245553,0.248058828,0.116998674,0.527401311
501712,Chayene,Medeiros Oliveira Santos,0.644384849,0.632674986,0.295962057,0.248742923,0.07969287,0.980817652,0.966931574,0.336131806,0.129913186,0.737460749
230701,Jan,Vodhánel,0.268681953,0.772284536,0.293268406,0.215035919,0.878246409,0.980703718,0.904121371,0.698337795,0.234330735,0.226191868
71749,James,Norwood,0.752809596,0.375255332,0.705438475,0.767984031,0.866786302,0.982261056,0.013730698,0.247915703,0.905007183,0.821580476
454687,Moussa,Djitté,0.616336284,0.317517738,0.898919621,0.97558644,0.025647416,0.297453404,0.21705292,0.621110667,0.810839497,0.027002282
575463,Lautaro,Pastrán,0.389541727,0.956243693,0.467550965,0.511408509,0.03336161,0.417472056,0.723752972,0.356341205,0.408756422,0.981094731
443582,Johan,Bocanegra,0.905783436,0.188290336,0.54924817,0.528606706,0.920714368,0.173429097,0.483529834,0.909785695,0.101257745,0.636061518
566109,Johan,Rojas,0.837003573,0.427795842,0.533304154,0.613981166,0.320470311,0.889551247,0.564181176,0.100549708,0.100953643,0.658923961
478635,Francisco,Chaverra,0.9305188,0.743513303,0.225233993,0.593322021,0.138285477,0.954354296,0.505832987,0.756693944,0.797321055,0.799755383
472244,Bagner,Delgado,0.546862032,0.561876531,0.659228885,0.056151767,0.061325751,0.339226204,0.533036716,0.793737233,0.987784923,0.702872707
496885,Aron,Rodríguez,0.107871189,0.598866491,0.053241649,0.993748386,0.280735678,0.560261917,0.480898065,0.187789764,0.463690911,0.849401467
479491,Zakaria,Eddahchouri,0.213699126,0.194159198,0.430619414,0.440015988,0.127300613,0.643245575,0.837635816,0.268416792,0.965929608,0.233781279
153327,Mauricio,Alonso,0.098182804,0.081172568,0.826121188,0.994712572,0.392042255,0.269922773,0.827925768,0.049172455,0.846866868,0.712507054
468917,Jhon,Córdoba,0.992134621,0.070506121,0.012667349,0.633493213,0.093084834,0.43256595,0.370698618,0.122785238,0.829056082,0.33364532
211609,Marcel,Bär,0.874243272,0.534436309,0.605156141,0.340697831,0.662584034,0.29041669,0.754754725,0.522597379,0.569267141,0.236854041
227937,Allan,Gonçalves Sousa,0.573569763,0.207223077,0.952134987,0.471364391,0.930259814,0.397792531,0.841358484,0.440680046,0.365652947,0.764918379
445899,Kristoffer,Ødemarksbakken,0.983688639,0.537556214,0.240951508,0.403225402,0.744381569,0.425812152,0.668182461,0.08594325,0.411220936,0.630968819
245856,Renato,Espinosa,0.294274421,0.379151124,0.2814549,0.151774303,0.786679633,0.40786153,0.567636963,0.891257312,0.549718938,0.895037511
534101,Víctor,Perlaza,0.172746487,0.15380737,0.65051772,0.530062893,0.789899868,0.111028873,0.116760606,0.09612522,0.122721411,0.477509575
482783,Kevin,Serna,0.333604641,0.154054145,0.142252288,0.562953936,0.836597337,0.759305148,0.655940864,0.594443326,0.268421836,0.91337012
199367,Steve,Shamal,0.955348222,0.088482908,0.476055474,0.261876314,0.328345276,0.131749362,0.77440138,0.553630292,0.94640068,0.839599249
473601,Kévin,Testud,0.056648336,0.178039386,0.027409736,0.133813791,0.765333191,0.959950632,0.233278828,0.977076608,0.497107375,0.085993773
439954,Antonio David,Álvarez Rey,0.883937306,0.818011034,0.624317178,0.42979998,0.395819807,0.94685513,0.953243715,0.453574148,0.167835578,0.424832705
458278,Julián,Bartolo,0.414719017,0.854993231,0.053668588,0.264726964,0.709226458,0.54129024,0.186350918,0.796288243,0.51211363,0.800424724
476007,Gonzalo,Lencina,0.08402007,0.11990364,0.554860784,0.827803418,0.187005974,0.520576122,0.253359574,0.623783695,0.838596225,0.574673037
209586,Lukian,Araújo de Almeida,0.93552456,0.051521505,0.021627907,0.660342354,0.183351988,0.079351485,0.511285665,0.658375148,0.526149521,0.919660524
517409,Yuya,Yamagishi,0.833583873,0.204999268,0.238709187,0.622213627,0.222313959,0.957128653,0.776852511,0.695668999,0.985081207,0.876837171
510675,Carlos Eduardo,Lopes Cruz,0.799988265,0.182509665,0.83267652,0.39498594,0.264632211,0.963231432,0.406807208,0.140867244,0.191346148,0.586737016
247050,Michael,Folorunsho,0.189065515,0.8934983,0.764540628,0.923238857,0.048358267,0.21864276,0.2586476,0.005603749,0.598733096,0.156758223
472196,Alexander,Nollenberger,0.361108633,0.323592441,0.420472766,0.277481813,0.500309348,0.691061427,0.817859135,0.968188242,0.623000812,0.800270195
173826,Leonardo,de Sousa Pereira,0.665451701,0.721807495,0.88169215,0.900264922,0.153321411,0.108826357,0.661043914,0.193003757,0.108924262,0.978001276
151863,Alejandro,Ramírez,0.273195407,0.285202308,0.783392509,0.936374261,0.797889468,0.72769607,0.687944269,0.86886944,0.702057482,0.376498854
424535,Vito,Hammershøy-Mistrati,0.613420465,0.286499513,0.061452911,0.440410711,0.777629985,0.010149748,0.959761016,0.60852815,0.345840929,0.957095516
152873,Cecilio,Waterman,0.385841776,0.379177535,0.840585701,0.897838296,0.817922779,0.04191918,0.266259168,0.096837902,0.229596674,0.290046804
223049,Yoshiaki,Komai,0.144562415,0.226996421,0.321495503,0.234139377,0.817101247,0.153765425,0.083935817,0.238730768,0.723528412,0.860934577
434590,Maximiliano,Quinteros,0.378457581,0.45853024,0.267212153,0.667306504,0.73673549,0.322784741,0.870766592,0.261307309,0.469464802,0.092454933
486589,Luca,Pandolfi,0.960842869,0.041618894,0.946003699,0.446295103,0.407121879,0.395944613,0.666558405,0.195229314,0.9059762,0.055750274
570026,Rasmus,Örqvist,0.653671011,0.422926333,0.14492016,0.783182072,0.770774748,0.290030054,0.316236723,0.283949276,0.704194359,0.746567804
170073,Facundo,Boné,0.304802622,0.167024753,0.839806884,0.720630368,0.253280959,0.16064961,0.953681553,0.829941054,0.475008751,0.603161807
586866,Abde,Rebbach,0.356373505,0.703119735,0.142587678,0.268973531,0.18656131,0.669444731,0.054935158,0.229881161,0.636270383,0.211064943
473378,Jack,Durán,0.527445202,0.098921928,0.84152235,0.881278636,0.439215756,0.227913616,0.03741465,0.824459772,0.923593179,0.262004157
198524,Juan Diego,Molina Martínez,0.443845747,0.663411466,0.72888605,0.868964763,0.185080946,0.442399253,0.492477126,0.257858513,0.471226654,0.687900453
434938,José,Corpas,0.773230221,0.267194685,0.888515389,0.655672217,0.202852477,0.839864669,0.188940059,0.393357456,0.790901782,0.519319853
431769,Ozan,Kökcü,0.733821682,0.163799729,0.745837345,0.14802211,0.0298414,0.992169567,0.446995889,0.415775094,0.435321009,0.793053532
92362,Ibrahim,Yilmaz,0.999203363,0.930170966,0.954307838,0.317388533,0.913159391,0.069852573,0.892056802,0.894248647,0.533712871,0.715708518
226115,Carlos,Martínez,0.152067327,0.821868685,0.34805266,0.166950981,0.1040186,0.877447846,0.236860913,0.798983132,0.143532342,0.659484415
246106,Esmiraldo,Sá da Silva,0.83289796,0.876818267,0.33808472,0.488972629,0.237320534,0.466972682,0.713706635,0.816323933,0.126924299,0.8032028
250447,Juan Matheus,Alano Nascimento,0.866982093,0.672660971,0.830094608,0.163711877,0.824870705,0.572724778,0.934399823,0.058370693,0.00619193,0.957260341
490099,Pape,Meïssa Ba,0.096125662,0.440538267,0.150216134,0.700643639,0.12295347,0.513183688,0.642088265,0.16612638,0.333190642,0.271304526
532112,Amine,Sbaï,0.663799728,0.638951051,0.509351299,0.824615719,0.806222085,0.490439257,0.734189715,0.456162059,0.097503989,0.739761629
231252,Jesús,Preciado,0.561798076,0.663860137,0.284780427,0.868663321,0.411331019,0.260580836,0.803977639,0.031385811,0.158773724,0.620717091
484488,Gustav,Ludwigson,0.980012085,0.258452482,0.8121004,0.016544583,0.270481083,0.283635321,0.532065501,0.207160725,0.295358407,0.086793788
167900,Morris,Schröter,0.454906203,0.823821545,0.423449279,0.465303856,0.331200627,0.718762516,0.327910018,0.98463605,0.446944274,0.240060743
470649,Daniel,Vašulín,0.082100089,0.902985688,0.215012925,0.2521151,0.145789963,0.786600918,0.511594875,0.176581755,0.923293895,0.72922075
228059,Andreas,Albers,0.004957493,0.05056589,0.763593209,0.016091537,0.168081182,0.453718021,0.5367703,0.882911768,0.793505361,0.046163317
452073,Aygün,Yildirim,0.525368433,0.9324073,0.946538615,0.766361596,0.72748062,0.503739909,0.693438988,0.647771915,0.509120653,0.689978347
564655,Léider,Berrío,0.213723412,0.244645944,0.241210853,0.066767012,0.683367436,0.200877662,0.174430886,0.480462938,0.591572951,0.533035945
474254,Yuta,Higuchi,0.220067122,0.80968681,0.140268472,0.00935432,0.133627799,0.090503205,0.637351972,0.124536365,0.565282819,0.852948015
223230,Yuki,Kakita,0.979597163,0.533422464,0.277220863,0.866745139,0.699064399,0.770688692,0.473169998,0.970260289,0.606946988,0.033433531
158428,Yu,Kobayashi,0.741444105,0.999944315,0.88925069,0.367331599,0.920419198,0.505929142,0.308374452,0.377408382,0.713356216,0.517386931
248663,Yusuke,Segawa,0.480918541,0.882361066,0.066714703,0.453288853,0.063935911,0.451065162,0.159038238,0.792942346,0.149719615,0.77817535
204434,Márcio Augusto,da Silva Barbosa,0.809588084,0.963159561,0.213552524,0.651132369,0.99381098,0.498499087,0.687189747,0.340395846,0.042750014,0.770457476
225472,Yevgeniy,Shikavka,0.111334659,0.449793124,0.414265486,0.140517437,0.182103186,0.976336725,0.165804152,0.459551959,0.872144181,0.37297343
553011,Jacek,Podgórski,0.954277877,0.767167751,0.043662657,0.391762316,0.174835352,0.101870609,0.385607132,0.222961746,0.110414833,0.593185749
423687,Cristopher,Núñez,0.454349469,0.161538707,0.783818754,0.812236029,0.447175817,0.294048175,0.693000257,0.640094363,0.436196476,0.948668707
469230,Lazar,Romanic,0.727179461,0.988265427,0.110805668,0.629160137,0.643104595,0.776412614,0.9036935,0.124609487,0.351463499,0.541797872
87824,Rubén,Martínez,0.391436086,0.775346003,0.693542234,0.875494178,0.663907394,0.81895468,0.984810824,0.93120947,0.756168842,0.173879702
463524,Sotiris,Tsiloulis,0.510962982,0.231204443,0.266356776,0.586485694,0.771829985,0.097358528,0.874043444,0.20713201,0.611941554,0.564579536
585488,Geoffray,Durbant,0.479347758,0.842925716,0.283365179,0.923048877,0.228543416,0.934918981,0.457669113,0.252754226,0.627855137,0.666798713
475124,Pedro Lucas,Schwaizer,0.91290211,0.793431757,0.062130844,0.388235982,0.154574821,0.278622255,0.923140909,0.087242251,0.814161647,0.968639301
444552,Kai,Brünker,0.304022205,0.490171335,0.894998798,0.573010629,0.81845029,0.877291011,0.787025127,0.559490818,0.989565267,0.322345338
521103,Pedro Miguel,Santos Aparício,0.004059854,0.504161755,0.372072441,0.476325958,0.515455988,0.470328438,0.226868858,0.414267959,0.129273988,0.852382715
209553,Mateus,dos Santos Castro,0.668154845,0.856830843,0.421005711,0.535357818,0.236093957,0.629987805,0.571645814,0.066373765,0.104107069,0.751074562
485959,Mickaël,Biron,0.864746563,0.533256396,0.612337405,0.993648502,0.366461641,0.821528708,0.569431178,0.615482874,0.925146813,0.724775196
466786,Nebojša,Bastajic,0.517428593,0.281740863,0.921309657,0.211409866,0.621107493,0.666836923,0.417838134,0.391614701,0.347438364,0.780149239
246541,José,Andrade,0.360810555,0.095825124,0.143983183,0.632317453,0.194945851,0.102208347,0.922323911,0.683107242,0.218925087,0.614914311
50858,Marc,Heider,0.353159318,0.151518811,0.423242063,0.800245622,0.716249845,0.258956345,0.071212143,0.566415488,0.457762284,0.000940069
511596,Pape,Bâ,0.832690321,0.537436353,0.73726672,0.376453236,0.283269609,0.748663315,0.217244972,0.359001415,0.482079978,0.907561812
174026,Gökcan,Kaya,0.95395639,0.761144689,0.261240475,0.570622106,0.401233222,0.240878072,0.865950881,0.726630846,0.328823812,0.863642867
547029,Görkem,Bitin,0.485268138,0.501483417,0.064120274,0.790700091,0.429260928,0.673024873,0.578411517,0.303115614,0.016426736,0.631601594
121144,Jorge,Félix,0.358191024,0.881263865,0.356436086,0.338605527,0.521620152,0.002523197,0.491822569,0.689184104,0.263233406,0.602875669
201774,Garland,Gbellé,0.590226114,0.112711228,0.64523049,0.579951192,0.761467234,0.263645083,0.10496345,0.038825563,0.178965134,0.453808112
434630,Matheus Aiás,Barrozo Rodrigues,0.259747905,0.81503958,0.176395925,0.505290811,0.839721833,0.80766238,0.832726323,0.627159487,0.581352947,0.209501107
169070,Marco,Sangalli,0.087885208,0.858625352,0.644695662,0.910854808,0.977118541,0.788663766,0.039359025,0.536854628,0.616688829,0.236376896
179396,Mateusz,Wdowiak,0.640774993,0.550374271,0.422464618,0.679962502,0.205911766,0.728183155,0.87921728,0.112587307,0.698780481,0.420433046
521472,Matija,Frigan,0.58074785,0.285057429,0.224280018,0.801967736,0.801664129,0.55093123,0.003213613,0.147048241,0.050159145,0.048978093
530092,Ole,Sæter,0.28566823,0.219901673,0.123935996,0.12134419,0.487094879,0.32170494,0.305832835,0.405801829,0.353345781,0.859117333
172819,Stefano,Vecchia,0.456666289,0.902078245,0.568380995,0.185778,0.051843089,0.026142608,0.332203175,0.670262975,0.965320409,0.841498525
158381,Yuki,Horigome,0.042701466,0.771952984,0.57688018,0.757472669,0.595712012,0.800158984,0.683732057,0.896365807,0.815262668,0.483371615
223269,Yoichi,Naganuma,0.373237061,0.260579583,0.192122564,0.049142104,0.186358045,0.979521336,0.755912425,0.94883838,0.519906879,0.313627447
490718,Yuya,Asano,0.271965781,0.159701723,0.170304563,0.602438823,0.814613974,0.543268104,0.662406144,0.953265655,0.253145273,0.469725155
471188,Yuki,Ohashi,0.353173356,0.301852657,0.488571781,0.377043032,0.885910495,0.128711996,0.739009672,0.346045078,0.243483916,0.719435801
546885,Haruki,Arai,0.114892729,0.78722453,0.629710903,0.139362188,0.152169855,0.465257377,0.286534833,0.518076592,0.148473355,0.661416258
104614,Diaa,Sabi'a,0.737711967,0.523360572,0.19231676,0.383334547,0.996052366,0.299493285,0.847810372,0.785079105,0.824082058,0.350903523
223974,Benedik,Mioc,0.6311462,0.362620075,0.669040574,0.054003025,0.947220989,0.632433939,0.445538676,0.670836548,0.502448891,0.466789267
424783,Ewerton,Paixão da Silva,0.201980115,0.294260021,0.240240541,0.616539406,0.98768095,0.593842184,0.706077823,0.020075984,0.127139165,0.179419093
230458,Gaétan,Weissbeck,0.820388638,0.891223454,0.817538796,0.039581038,0.349546876,0.660029496,0.215544202,0.836785941,0.894816872,0.604056824
160233,Rauno,Sappinen,0.275430055,0.449282512,0.045872335,0.577289332,0.852027878,0.659896931,0.344029561,0.339589416,0.549195336,0.436005305
140291,Eladio,Zorrilla Jiménez,0.16424234,0.083101526,0.343596315,0.915583116,0.997989914,0.830580476,0.739292688,0.223536028,0.954202056,0.95517599
579599,Abdallah,Gning,0.683779659,0.862443838,0.207984454,0.612849603,0.114555555,0.178281554,0.747408384,0.056506651,0.65050392,0.5254989
516435,Filip,Žák,0.874398146,0.948581804,0.029259727,0.77682202,0.556732965,0.493317212,0.897951948,0.448804612,0.929296389,0.802560708
222304,Erinson,Ramírez,0.706539212,0.54079458,0.362810286,0.878934362,0.859880574,0.354262174,0.959904806,0.037175797,0.321446219,0.34407087
433601,Nicolás,Sessa,0.468346079,0.130448347,0.419373342,0.432073651,0.49437472,0.53981951,0.128822731,0.370920189,0.91880203,0.233220494
84114,Mike,Wunderlich,0.131752045,0.402735245,0.612001893,0.078966629,0.76969807,0.954343734,0.027119753,0.880280801,0.993610567,0.027893278
228723,André,Becker,0.923003331,0.295685476,0.553931652,0.954347614,0.45431131,0.158262087,0.372039415,0.316424313,0.70011104,0.884603491
492990,Henrique,Pereira Araújo,0.634591483,0.115504903,0.7488332,0.481318463,0.272262629,0.016794538,0.945715179,0.883496425,0.342978763,0.056324105
494034,Jan,Hladík,0.878908223,0.808304933,0.333662894,0.391425978,0.954613914,0.860292792,0.905849162,0.549128447,0.200491252,0.666653467
68881,Antonín,Fantiš,0.504633836,0.494254489,0.439784757,0.197387229,0.9655225,0.490902994,0.816706216,0.505267628,0.779729652,0.695298341
169388,Vakhtang,Tchanturishvili,0.251339714,0.213606433,0.88242792,0.106524067,0.850944101,0.111332594,0.547177038,0.355698343,0.993618482,0.317348374
466923,Julián,Alfaro,0.155806717,0.254099044,0.470546468,0.817414217,0.550697025,0.103484255,0.065426773,0.441620486,0.171434778,0.748793261
581403,Luis,Díaz,0.278058483,0.995163964,0.348012721,0.059146208,0.524801293,0.929344586,0.777875205,0.887623949,0.957140906,0.086497193
585508,Rubio,España,0.391005772,0.033902129,0.782418063,0.301674045,0.033096298,0.27755457,0.603794375,0.441539897,0.445158323,0.161816334
558499,Dailon,Livramento,0.823589737,0.112554266,0.208519067,0.095670781,0.350603617,0.129736347,0.185402894,0.578551879,0.898997884,0.444645355
446116,Christian,Neira,0.171096262,0.249631268,0.931283461,0.130752894,0.025396396,0.999708901,0.744127314,0.044995873,0.389290006,0.878743379
477546,Tarik,Gözüsirin,0.289458749,0.729097578,0.551854787,0.460790769,0.106230472,0.382061473,0.11109113,0.07923036,0.023600261,0.736652372
454472,Rúben da Rocha,Rodrigues,0.636728211,0.721432836,0.607952292,0.076216399,0.422038968,0.527850237,0.757728454,0.530939518,0.115717252,0.501298096
165321,Ronivaldo Bernardo,Sales,0.72626768,0.575854299,0.768841322,0.813246619,0.491379693,0.123954621,0.388803693,0.365287097,0.687889595,0.077203147
586309,Thierno,Barry,0.229934732,0.34618063,0.299637293,0.739198218,0.001998278,0.968278937,0.851904495,0.907431691,0.725388914,0.548182558
580600,Miloš,Lukovic,0.909303721,0.811049395,0.417987412,0.812383444,0.969966713,0.627585478,0.142431904,0.210812652,0.022643657,0.475385394
440290,Jackson Kenio,Santos Laurentino,0.859453068,0.183044776,0.653689345,0.726544747,0.039247987,0.900552999,0.914613761,0.959598823,0.735300875,0.072280118
250183,Adeleke,Akinyemi,0.157495992,0.445442658,0.752971475,0.191096762,0.745342416,0.841323657,0.099280165,0.413397269,0.212881083,0.600057559
544296,Luka,Kulenovic,0.577808435,0.702435813,0.733945513,0.780653989,0.83022268,0.104122531,0.968603252,0.977203757,0.214651279,0.249350632
626513,Hélio Sandro,Oliveira Alves Varela,0.545715157,0.346509565,0.464483033,0.898109722,0.220455134,0.446039142,0.663234882,0.47866304,0.224931136,0.467472564
625587,Mees,Akkerman,0.356934313,0.318909567,0.468874834,0.944616064,0.74333718,0.543982876,0.385278744,0.227338808,0.139189936,0.145122706
544182,Amar,Memic,0.182938093,0.253592123,0.797354122,0.708097439,0.32827621,0.229833209,0.012461183,0.06930679,0.826855659,0.014591901
464767,Nicoló,Buso,0.954258837,0.577981238,0.433888586,0.294775342,0.937194644,0.437966179,0.278606779,0.875894587,0.129402651,0.114509605
242728,Rayco,Rodríguez,0.394395786,0.127097086,0.390818802,0.900890084,0.093628016,0.322259573,0.696967622,0.27812901,0.545281098,0.093344994
244247,Héber,Pena,0.534083932,0.345180721,0.514355183,0.002711845,0.198062006,0.092286673,0.048629039,0.631723416,0.969815996,0.670608483
538709,Diego,García,0.181125261,0.335289092,0.190170629,0.340262639,0.562746294,0.47369626,0.628003783,0.498635568,0.790689541,0.122948121
84422,Yevhen,Pavlov,0.400422797,0.808619719,0.632483941,0.861818673,0.628936756,0.525005937,0.111819497,0.377816504,0.313719477,0.896951833
167404,Jorge,Benítez,0.232302733,0.937412213,0.609987509,0.882085203,0.239699894,0.05410459,0.610509362,0.887689001,0.722065819,0.123741377
450535,Malcolm,Ebiowei,0.124119292,0.847795672,0.484244352,0.704689423,0.212381245,0.80350488,0.956491407,0.041406163,0.219335557,0.796598431
588871,João Miguel Vieira,Freitas da Silva Marques,0.704543667,0.305951085,0.708798946,0.581317307,0.127269538,0.855463687,0.713919734,0.044155726,0.164035369,0.8617645
584475,João Victo,Magno de Souza Machado,0.669237998,0.234868013,0.56549222,0.753662331,0.531629608,0.013677599,0.846364009,0.758958076,0.175409722,0.079694465
588688,Danilo,de Souza Lima,0.791945119,0.674029512,0.3802489,0.141149495,0.163771855,0.037788694,0.325317888,0.478551938,0.850264556,0.417008398
588688,Danilo,de Souza Lima,0.365457707,0.891132161,0.888771248,0.762775914,0.866490065,0.059825642,0.866249811,0.09961983,0.73457603,0.039904928
119575,Romell,Quioto,0.384607442,0.31075041,0.55161754,0.409358688,0.534748978,0.374760742,0.218722317,0.303646605,0.283152745,0.465052967
88554,Carles,Gil,0.081500828,0.994503047,0.118048945,0.856159478,0.085566107,0.786397136,0.173234336,0.466583195,0.618915257,0.355286842
583242,Renaldo,Cephas,0.839841903,0.209909235,0.489978861,0.871557201,0.012847052,0.833226334,0.025672961,0.112352963,0.927142601,0.863235963
104481,Jorge Djaniny,Tavares Semedo,0.556677796,0.594549044,0.004697523,0.647992222,0.363310839,0.587584872,0.820898288,0.516019062,0.744169215,0.707843493
474578,Luis,Vázquez,0.55834352,0.130129298,0.082093392,0.366804182,0.816407852,0.748265924,0.105487827,0.484613403,0.470370016,0.361427723
78545,Joao,Rojas,0.083420455,0.703969763,0.786925818,0.867580153,0.10834635,0.533489652,0.656477349,0.851555231,0.343682909,0.709824671
566257,Paulo Henrique,Silva Ribeiro,0.863918268,0.030531415,0.026058583,0.636092776,0.6882374,0.302255728,0.352016167,0.021453,0.667199859,0.259927475
225141,Gabriel,Pereira Taliari,0.530420138,0.98792355,0.290207341,0.360576002,0.848697679,0.322968277,0.4305361,0.427937109,0.62664374,0.620032186
209282,Alex Sandro,de Oliveira,0.206650652,0.251366617,0.131273795,0.060440249,0.467599028,0.555779817,0.921776195,0.022231598,0.856198765,0.258161795
231080,Chrystian,Amaral Barletta de Almeida,0.959314105,0.958070297,0.363974373,0.558659866,0.752680401,0.746246056,0.916662824,0.562424147,0.823959855,0.078954078
443737,Derek,Freitas Ribeiro,0.640547468,0.646944666,0.475127532,0.283991546,0.681616453,0.348438628,0.161672637,0.663773721,0.884947209,0.099856763
185616,Felipe,de Figueiredo Ferreira,0.147724284,0.420629366,0.925452507,0.228345918,0.106525409,0.359522864,0.79585998,0.670857753,0.195848439,0.57014002
545017,Emerson Ramon,Bezerra Oliveira,0.888252164,0.175388928,0.787265551,0.05876851,0.090122008,0.725815213,0.283719727,0.441202584,0.207041766,0.979186814
203560,Lohan,dos Santos Freire,0.54269411,0.911201908,0.90501584,0.793688117,0.624618389,0.916683158,0.850841141,0.234360566,0.438831236,0.255232476
176138,Caio Henrique,da Silva Dantas,0.530718652,0.13970332,0.454728613,0.879016713,0.519234656,0.625008686,0.777428869,0.408197625,0.595274087,0.554164156
221680,Hygor Cleber,Garcia Silva,0.947609951,0.016944568,0.760269768,0.824165176,0.573318958,0.758621988,0.457159375,0.843320801,0.997284327,0.621854804
177239,Fellipe Mateus,de Sena Araujo,0.411902992,0.115908922,0.117337249,0.327292192,0.151046359,0.97819978,0.949774519,0.058048026,0.582931797,0.716123966
203839,Eduardo,Nascimento da Silva Júnior,0.912855777,0.447581859,0.121925322,0.527413268,0.857072596,0.486283643,0.147186537,0.627735831,0.934313592,0.761062255
176613,Wagner,da Silva Souza,0.060034414,0.546405114,0.880683025,0.013374051,0.404860638,0.961164514,0.720127579,0.541000261,0.317173697,0.340574181
227445,Rodrigo,Rodrigues Silva,0.190856172,0.956738364,0.24646344,0.872109591,0.242921579,0.767156992,0.198992848,0.007409071,0.408658383,0.948049819
475959,Bruno José,de Souza,0.463254928,0.510754,0.260608335,0.132836009,0.505413326,0.134491363,0.049872058,0.55515138,0.589047519,0.479952812
475190,Edson Guilherme,Mendes dos Santos,0.255377884,0.465027588,0.914951141,0.31324936,0.100008335,0.816537987,0.021620173,0.047261646,0.141587032,0.56524694
487407,Eduardo Luiz,Person,0.466309502,0.843375569,0.490220625,0.171809362,0.058136261,0.764484064,0.142485869,0.212754871,0.666341302,0.490767046
206461,Márcio,Barbosa Vieira Junior,0.964735567,0.816088481,0.158034355,0.029116481,0.256621265,0.280372861,0.780321057,0.487204705,0.240742723,0.385154895
234786,Mauricio,Caprini Pinto,0.824172267,0.065130468,0.109904968,0.573271385,0.454818147,0.751303372,0.226640794,0.272134507,0.706163988,0.330807028
473193,Salatiel,de Oliveira Gabriel Júnior,0.452176562,0.0579994,0.873773418,0.667777483,0.455663508,0.526500663,0.46263623,0.204420266,0.79121841,0.397318334
462409,Éverton Sidnei,de Brito,0.190321188,0.217831697,0.398910074,0.771396734,0.095675496,0.578550262,0.903365661,0.236549509,0.156074182,0.480205394
532325,Romulo,Azevedo Simão,0.311827524,0.875831127,0.234295041,0.798507166,0.566811795,0.972304602,0.728681493,0.508214207,0.361583735,0.703520717
442829,Ronald,Sant'anna Rodrigues,0.633368466,0.176442405,0.704308184,0.994768922,0.505081933,0.752075302,0.228708128,0.606908674,0.998759719,0.044906169
180507,Diego,de Souza Quirino,0.21991065,0.759010894,0.075029803,0.37978143,0.349976329,0.706073355,0.957254869,0.770637008,0.304789921,0.600357618
566231,Paulo Victor,Ferreira de Jesus,0.933414519,0.931755356,0.309944949,0.705572979,0.975330698,0.665777496,0.963839678,0.740030016,0.041609117,0.006621206
245812,Giovanni Fernando,Confreste Pavani,0.027494631,0.538824809,0.410833296,0.607393045,0.037363397,0.417165542,0.29913757,0.966777248,0.562375123,0.512260252
204190,Felipe,Garcia Gonçalves,0.710237348,0.742931458,0.01739711,0.355980173,0.260696634,0.419715871,0.130520933,0.029411893,0.531045056,0.117186241
586664,Eliel Chrystian,Pereira Silva,0.433675729,0.852943557,0.369270468,0.445442051,0.133995639,0.186404986,0.080850305,0.790350396,0.948200369,0.448268957
200838,Everton,Galdino Moreira,0.147428956,0.207697344,0.834114006,0.742994093,0.074020351,0.866169852,0.851393249,0.746836739,0.673009194,0.22616104
218874,Paulo,de Souza Júnior,0.059092774,0.087035513,0.978008836,0.785667938,0.586093383,0.449302669,0.680690629,0.851203577,0.072529068,0.399343676
436685,Jean Lucas,Figueiredo,0.073643908,0.899730957,0.643481505,0.257948619,0.274285826,0.443501212,0.662611281,0.612376051,0.42071186,0.697196463
57078,Jociel,Ferreira da Silva,0.701492479,0.119851252,0.733782781,0.88149529,0.905539324,0.113928275,0.808154765,0.286837573,0.105774571,0.361194363
